post_id,user_type,review_text,likes
1055,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",463
1056,developer,"It is okay, nothing special just average experience not worth the money",191
1057,foodie,"It is okay, nothing special just average experience highly recommend to everyone",241
1058,student,"This is the worst thing ever, very bad and disappointing would not try again",32
1059,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",227
1060,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",144
1061,developer,"This is the worst thing ever, very bad and disappointing not worth the money",457
1062,student,"This is the worst thing ever, very bad and disappointing not worth the money",354
1063,developer,"It is okay, nothing special just average experience would not try again",177
1064,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",359
1065,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",302
1066,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",280
1067,fitness,"It is okay, nothing special just average experience not worth the money",155
1068,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",324
1069,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",48
1070,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",10
1071,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",293
1072,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",413
1073,student,"It is okay, nothing special just average experience pretty decent overall",16
1074,developer,"It is okay, nothing special just average experience totally worth the time",130
1075,fitness,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",230
1076,foodie,"It is okay, nothing special just average experience pretty decent overall",70
1077,traveler,"It is okay, nothing special just average experience would not try again",75
1078,student,"It is okay, nothing special just average experience totally worth the time",427
1079,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",21
1080,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",273
1081,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",18
1082,fitness,"It is okay, nothing special just average experience would not try again",77
1083,traveler,"It is okay, nothing special just average experience would not try again",98
1084,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",114
1085,student,"It is okay, nothing special just average experience totally worth the time",30
1086,fitness,"I absolutely love this experience, it is amazing and wonderful totally worth the time",140
1087,developer,"It is okay, nothing special just average experience pretty decent overall",358
1088,traveler,"It is okay, nothing special just average experience not worth the money",341
