car_id,brand,model,price_lakh,fuel_type,mileage_kmpl,city,sales_person_rating,customer_review
1604,Toyota,Seltos,54.13,Diesel,28.37,Delhi,4.6,Great performance and smooth drive
1605,BMW,XUV700,64.15,Petrol,21.85,Ahmedabad,4.3,Great performance and smooth drive
1606,Honda,Fortuner,74.1,Hybrid,17.52,Mumbai,4.8,Mileage is decent but price is high
1607,Honda,Seltos,19.23,Diesel,28.04,Chennai,3.9,Not satisfied with service
1608,Tata,Swift,14.32,Hybrid,11.82,Delhi,2.9,Mileage is decent but price is high
1609,Hyundai,Fortuner,32.19,Petrol,16.19,Chennai,3.3,Amazing experience overall
1610,BMW,Swift,19.26,Petrol,24.94,Chennai,4.2,Value for money car
1611,Hyundai,Fortuner,59.65,Petrol,10.05,Chennai,3.8,Great performance and smooth drive
1612,Maruti,i20,46.88,Electric,15.96,Pune,3.5,Could be better in terms of features
1613,Maruti,Seltos,54.46,Hybrid,16.01,Pune,3.6,Not satisfied with service
1614,Honda,Fortuner,21.14,Petrol,12.4,Chennai,2.9,Value for money car
1615,BMW,i20,35.18,Electric,25.45,Bangalore,3.6,Excellent features and comfort
1616,Honda,City,35.84,Electric,15.0,Delhi,2.6,Could be better in terms of features
1617,Maruti,City,5.33,Diesel,28.58,Mumbai,4.1,Not satisfied with service
1618,Hyundai,Nexon,11.2,Electric,14.65,Delhi,2.7,Not satisfied with service
1619,Toyota,X5,32.0,Diesel,23.39,Chennai,3.4,Amazing experience overall
1620,Kia,Seltos,46.87,Hybrid,20.77,Bangalore,3.4,Not satisfied with service
1621,Kia,Swift,6.23,Petrol,14.07,Delhi,5.0,Excellent features and comfort
1622,Kia,Swift,54.21,Electric,20.22,Bangalore,3.4,Could be better in terms of features
1623,Maruti,i20,67.01,Petrol,17.96,Bangalore,4.2,Could be better in terms of features
1624,Hyundai,Swift,6.63,Diesel,24.4,Ahmedabad,3.1,Amazing experience overall
1625,Mahindra,Seltos,29.71,Diesel,29.94,Ahmedabad,3.7,Value for money car
1626,Tata,Nexon,13.77,Hybrid,10.39,Mumbai,4.3,Excellent features and comfort
1627,BMW,i20,30.3,Hybrid,17.7,Mumbai,3.6,Excellent features and comfort
1628,Maruti,Nexon,7.69,Electric,13.64,Delhi,3.8,Excellent features and comfort
1629,Mahindra,i20,23.64,Petrol,22.67,Mumbai,4.2,Amazing experience overall
1630,BMW,Nexon,20.74,Petrol,20.56,Chennai,4.4,Could be better in terms of features
1631,Mahindra,XUV700,43.39,Petrol,21.2,Mumbai,4.5,Great performance and smooth drive
1632,Honda,Nexon,71.96,Electric,12.12,Mumbai,2.6,Mileage is decent but price is high
1633,Mahindra,Seltos,6.93,Electric,25.25,Mumbai,3.6,Amazing experience overall
1634,Maruti,XUV700,5.92,Diesel,14.05,Pune,3.1,Mileage is decent but price is high
1635,Kia,City,45.08,Diesel,20.45,Ahmedabad,3.9,Great performance and smooth drive
1636,BMW,Nexon,43.42,Diesel,24.48,Mumbai,4.5,Excellent features and comfort
1637,Mahindra,X5,71.43,Electric,24.45,Delhi,4.8,Amazing experience overall
1638,Mahindra,X5,23.3,Electric,18.0,Mumbai,4.0,Value for money car
1639,Tata,X5,11.67,Hybrid,14.04,Chennai,4.6,Mileage is decent but price is high
1640,Mahindra,Nexon,19.65,Diesel,12.44,Chennai,4.5,Great performance and smooth drive
1641,Hyundai,Fortuner,24.21,Electric,27.26,Chennai,4.9,Not satisfied with service
1642,Kia,City,62.15,Hybrid,15.06,Delhi,3.5,Excellent features and comfort
1643,Tata,X5,8.07,Petrol,29.12,Pune,3.9,Mileage is decent but price is high
1644,Honda,XUV700,69.52,Diesel,20.3,Pune,3.7,Could be better in terms of features
1645,Mahindra,Nexon,36.92,Petrol,17.92,Pune,4.2,Great performance and smooth drive
1646,Hyundai,Seltos,57.61,Hybrid,24.88,Bangalore,3.8,Not satisfied with service
1647,Honda,City,46.35,Electric,21.47,Chennai,4.7,Not satisfied with service
1648,Mahindra,XUV700,39.1,Petrol,17.6,Bangalore,4.7,Excellent features and comfort
1649,Honda,Nexon,38.36,Hybrid,14.88,Pune,4.1,Not satisfied with service
1650,Mahindra,City,21.62,Hybrid,13.21,Delhi,2.5,Could be better in terms of features
1651,Maruti,Fortuner,24.4,Diesel,22.66,Bangalore,2.8,Amazing experience overall
1652,Kia,City,56.47,Petrol,12.24,Pune,2.5,Excellent features and comfort
1653,Honda,Seltos,26.8,Diesel,13.74,Ahmedabad,4.1,Value for money car
1654,BMW,Fortuner,57.28,Hybrid,11.29,Ahmedabad,3.3,Excellent features and comfort
1655,Tata,Fortuner,12.35,Hybrid,22.89,Ahmedabad,4.1,Mileage is decent but price is high
1656,Maruti,City,37.49,Petrol,19.63,Delhi,2.8,Not satisfied with service
1657,BMW,i20,57.57,Electric,27.82,Mumbai,3.1,Amazing experience overall
1658,Tata,Nexon,21.03,Electric,26.18,Bangalore,4.8,Amazing experience overall
1659,Honda,Nexon,63.7,Diesel,27.69,Ahmedabad,3.1,Could be better in terms of features
1660,Kia,X5,41.49,Hybrid,13.56,Bangalore,4.2,Amazing experience overall
1661,Tata,Fortuner,7.16,Electric,14.77,Ahmedabad,4.9,Not satisfied with service
1662,Toyota,XUV700,7.03,Hybrid,23.45,Chennai,4.5,Value for money car
1663,Hyundai,X5,55.67,Diesel,24.51,Chennai,3.1,Could be better in terms of features
1664,Hyundai,i20,76.35,Hybrid,28.22,Mumbai,2.9,Could be better in terms of features
1665,Maruti,Fortuner,62.53,Petrol,12.8,Bangalore,3.5,Great performance and smooth drive
1666,Honda,Fortuner,27.3,Electric,29.39,Ahmedabad,2.8,Great performance and smooth drive
1667,BMW,Nexon,56.12,Diesel,18.5,Delhi,3.2,Amazing experience overall
1668,Tata,XUV700,23.92,Diesel,24.74,Ahmedabad,3.3,Not satisfied with service
1669,Toyota,XUV700,20.47,Hybrid,13.14,Chennai,4.6,Mileage is decent but price is high
1670,Mahindra,Fortuner,56.73,Electric,12.72,Chennai,2.7,Mileage is decent but price is high
1671,Kia,Seltos,62.65,Hybrid,10.97,Ahmedabad,4.7,Amazing experience overall
1672,Tata,Fortuner,69.21,Diesel,16.29,Ahmedabad,3.1,Could be better in terms of features
1673,Hyundai,Swift,71.77,Electric,14.69,Pune,3.7,Mileage is decent but price is high
1674,Kia,XUV700,60.86,Electric,19.46,Delhi,4.6,Value for money car
1675,Toyota,Swift,33.09,Petrol,14.98,Delhi,3.0,Not satisfied with service
1676,Maruti,Swift,65.86,Diesel,28.95,Chennai,4.8,Value for money car
1677,BMW,Swift,46.57,Electric,16.39,Ahmedabad,4.4,Mileage is decent but price is high
1678,Hyundai,XUV700,66.66,Diesel,22.71,Delhi,3.7,Could be better in terms of features
1679,Maruti,i20,19.58,Diesel,26.36,Mumbai,2.7,Value for money car
1680,Tata,Fortuner,48.16,Petrol,13.98,Chennai,2.7,Mileage is decent but price is high
1681,Kia,Swift,31.58,Hybrid,16.51,Ahmedabad,4.4,Great performance and smooth drive
1682,Mahindra,X5,57.02,Diesel,10.43,Pune,3.6,Great performance and smooth drive
1683,Mahindra,X5,30.39,Diesel,22.14,Bangalore,3.7,Mileage is decent but price is high
1684,Hyundai,Swift,8.2,Diesel,20.04,Delhi,3.4,Amazing experience overall
1685,Mahindra,Fortuner,58.93,Diesel,21.48,Delhi,3.5,Could be better in terms of features
1686,Kia,Swift,31.44,Electric,26.31,Delhi,4.0,Amazing experience overall
1687,Maruti,City,10.79,Electric,15.22,Bangalore,4.8,Great performance and smooth drive
1688,BMW,City,42.93,Petrol,13.7,Pune,3.9,Great performance and smooth drive
1689,Honda,Swift,46.59,Hybrid,14.62,Delhi,4.7,Excellent features and comfort
1690,BMW,X5,24.49,Hybrid,29.49,Pune,3.5,Excellent features and comfort
1691,Kia,Nexon,77.21,Petrol,26.35,Ahmedabad,3.1,Not satisfied with service
1692,Hyundai,Nexon,9.85,Hybrid,18.85,Chennai,3.9,Not satisfied with service
1693,BMW,City,27.16,Electric,14.28,Mumbai,2.6,Could be better in terms of features
1694,BMW,Seltos,76.55,Electric,13.63,Delhi,3.3,Could be better in terms of features
1695,Maruti,Seltos,70.83,Electric,17.38,Pune,5.0,Excellent features and comfort
1696,Mahindra,XUV700,47.28,Electric,20.19,Pune,4.6,Great performance and smooth drive
1697,Honda,Nexon,78.85,Diesel,29.53,Bangalore,3.8,Value for money car
1698,BMW,Nexon,74.75,Petrol,11.67,Bangalore,2.8,Not satisfied with service
1699,Honda,i20,34.74,Petrol,24.17,Pune,3.8,Mileage is decent but price is high
1700,Toyota,City,29.02,Diesel,17.8,Delhi,3.4,Could be better in terms of features
1701,BMW,Fortuner,40.38,Petrol,22.84,Chennai,3.4,Not satisfied with service
1702,Kia,City,68.54,Hybrid,13.31,Pune,3.7,Great performance and smooth drive
1703,Maruti,i20,63.13,Diesel,18.09,Chennai,2.9,Value for money car
1704,Tata,i20,17.23,Electric,14.07,Ahmedabad,3.0,Amazing experience overall
1705,Maruti,Seltos,32.74,Petrol,20.26,Mumbai,4.8,Mileage is decent but price is high
1706,Mahindra,Swift,78.05,Petrol,19.05,Chennai,2.8,Could be better in terms of features
1707,Tata,Fortuner,56.23,Electric,26.04,Chennai,5.0,Mileage is decent but price is high
1708,Maruti,Swift,38.71,Electric,16.95,Delhi,3.6,Mileage is decent but price is high
1709,Hyundai,City,77.91,Electric,26.62,Pune,3.5,Excellent features and comfort
1710,Tata,City,33.01,Petrol,11.6,Ahmedabad,3.8,Amazing experience overall
1711,Maruti,XUV700,60.59,Petrol,19.36,Bangalore,4.9,Great performance and smooth drive
1712,Maruti,i20,58.45,Electric,28.46,Chennai,4.4,Amazing experience overall
1713,Toyota,X5,40.81,Diesel,21.33,Pune,4.1,Not satisfied with service
1714,Kia,Nexon,22.58,Petrol,12.83,Mumbai,4.3,Amazing experience overall
1715,Hyundai,Seltos,48.24,Electric,19.13,Chennai,3.4,Could be better in terms of features
1716,Tata,Seltos,37.88,Electric,28.78,Delhi,2.6,Amazing experience overall
1717,Hyundai,XUV700,29.89,Diesel,19.77,Ahmedabad,4.1,Excellent features and comfort
1718,Maruti,i20,8.85,Hybrid,14.86,Pune,4.5,Amazing experience overall
1719,Maruti,XUV700,5.99,Petrol,24.97,Mumbai,4.3,Not satisfied with service
1720,Honda,X5,50.64,Diesel,20.84,Mumbai,4.4,Could be better in terms of features
1721,BMW,City,52.52,Diesel,23.95,Bangalore,3.7,Amazing experience overall
1722,Maruti,City,23.99,Petrol,25.35,Bangalore,4.5,Amazing experience overall
1723,BMW,i20,10.77,Electric,25.0,Bangalore,4.7,Mileage is decent but price is high
1724,Honda,i20,59.19,Electric,10.7,Mumbai,4.4,Mileage is decent but price is high
1725,Hyundai,Nexon,26.24,Diesel,25.05,Mumbai,3.7,Excellent features and comfort
1726,Toyota,i20,73.71,Petrol,11.09,Chennai,4.5,Excellent features and comfort
1727,Tata,City,17.57,Hybrid,21.48,Chennai,3.5,Amazing experience overall
1728,Kia,Nexon,72.21,Petrol,13.93,Mumbai,4.4,Amazing experience overall
1729,Toyota,Fortuner,55.01,Electric,26.92,Ahmedabad,3.0,Mileage is decent but price is high
1730,Mahindra,Seltos,30.4,Electric,29.99,Bangalore,4.4,Excellent features and comfort
1731,BMW,Fortuner,12.01,Hybrid,26.15,Mumbai,4.8,Amazing experience overall
1732,Honda,City,32.72,Diesel,11.0,Bangalore,2.6,Not satisfied with service
1733,Toyota,XUV700,73.77,Diesel,10.48,Delhi,4.9,Value for money car
1734,Hyundai,Nexon,79.82,Diesel,15.05,Delhi,4.9,Amazing experience overall
1735,Mahindra,i20,76.29,Petrol,26.79,Delhi,3.6,Mileage is decent but price is high
1736,Mahindra,i20,52.71,Petrol,23.78,Delhi,4.6,Amazing experience overall
1737,Kia,X5,11.4,Hybrid,10.72,Mumbai,3.2,Mileage is decent but price is high
1738,Mahindra,Swift,8.9,Petrol,21.1,Mumbai,4.7,Value for money car
1739,Toyota,i20,73.65,Diesel,22.99,Mumbai,3.3,Excellent features and comfort
1740,Tata,XUV700,42.84,Petrol,13.33,Chennai,3.6,Value for money car
1741,Hyundai,Swift,78.14,Petrol,16.71,Pune,4.6,Not satisfied with service
1742,Tata,City,30.04,Diesel,10.47,Pune,2.5,Amazing experience overall
1743,BMW,Fortuner,71.28,Hybrid,21.71,Chennai,2.8,Not satisfied with service
1744,Maruti,Nexon,79.96,Diesel,28.14,Bangalore,4.8,Not satisfied with service
1745,Hyundai,i20,66.4,Electric,28.7,Chennai,3.8,Value for money car
1746,Toyota,Swift,59.01,Petrol,12.57,Bangalore,3.6,Excellent features and comfort
1747,Mahindra,Seltos,18.35,Electric,10.38,Chennai,2.8,Value for money car
1748,Kia,X5,35.65,Diesel,12.43,Chennai,4.6,Value for money car
1749,Maruti,X5,29.72,Hybrid,12.53,Delhi,3.7,Value for money car
1750,Toyota,Swift,16.15,Hybrid,16.23,Bangalore,2.7,Not satisfied with service
1751,Kia,Seltos,42.7,Hybrid,28.44,Pune,3.6,Not satisfied with service
1752,Mahindra,Swift,53.12,Diesel,21.98,Mumbai,4.2,Excellent features and comfort
1753,Toyota,Seltos,39.69,Diesel,21.59,Mumbai,4.8,Amazing experience overall
1754,Toyota,City,10.72,Diesel,10.97,Bangalore,2.9,Not satisfied with service
1755,BMW,City,54.11,Hybrid,26.18,Mumbai,4.6,Value for money car
1756,Toyota,XUV700,6.09,Hybrid,10.95,Mumbai,3.2,Mileage is decent but price is high
1757,Kia,XUV700,19.94,Diesel,17.69,Ahmedabad,4.8,Mileage is decent but price is high
1758,Mahindra,X5,79.94,Electric,22.35,Bangalore,3.9,Mileage is decent but price is high
1759,Toyota,Seltos,26.03,Electric,10.54,Ahmedabad,3.3,Not satisfied with service
1760,Hyundai,i20,37.39,Hybrid,13.59,Mumbai,2.6,Could be better in terms of features
1761,Hyundai,Seltos,53.77,Electric,11.47,Chennai,3.7,Could be better in terms of features
1762,Hyundai,Fortuner,69.17,Electric,22.28,Chennai,4.9,Value for money car
1763,Kia,City,50.92,Diesel,12.42,Delhi,4.8,Value for money car
1764,BMW,Swift,26.05,Diesel,21.24,Pune,2.7,Could be better in terms of features
1765,Mahindra,Fortuner,7.68,Hybrid,28.03,Bangalore,3.1,Amazing experience overall
1766,Mahindra,Seltos,40.42,Electric,18.94,Pune,3.1,Not satisfied with service
1767,Honda,i20,30.08,Petrol,14.4,Ahmedabad,3.0,Value for money car
1768,Toyota,Fortuner,49.79,Hybrid,27.09,Bangalore,4.5,Great performance and smooth drive
1769,Honda,i20,10.22,Hybrid,26.8,Pune,3.5,Not satisfied with service
1770,Honda,XUV700,38.59,Hybrid,25.26,Pune,2.7,Value for money car
1771,Mahindra,Swift,56.51,Petrol,23.61,Pune,2.6,Could be better in terms of features
1772,Mahindra,Nexon,26.77,Diesel,14.02,Mumbai,3.6,Value for money car
1773,BMW,Nexon,56.81,Electric,29.41,Pune,3.1,Excellent features and comfort
1774,Maruti,Nexon,41.88,Petrol,17.07,Mumbai,3.7,Amazing experience overall
1775,Hyundai,Fortuner,53.69,Hybrid,24.7,Delhi,3.1,Could be better in terms of features
1776,BMW,Swift,75.34,Electric,27.45,Pune,4.1,Great performance and smooth drive
1777,Kia,XUV700,40.43,Electric,16.99,Chennai,4.9,Could be better in terms of features
1778,Hyundai,Fortuner,29.76,Diesel,11.31,Bangalore,4.1,Value for money car
1779,Maruti,Seltos,17.24,Hybrid,22.44,Ahmedabad,3.2,Value for money car
1780,Maruti,X5,14.41,Diesel,27.81,Delhi,2.9,Excellent features and comfort
1781,Maruti,Swift,6.86,Petrol,26.2,Mumbai,2.7,Value for money car
1782,Tata,i20,28.88,Petrol,20.87,Bangalore,4.7,Amazing experience overall
1783,BMW,Nexon,15.24,Hybrid,18.87,Mumbai,3.0,Not satisfied with service
1784,Toyota,Fortuner,24.01,Electric,22.34,Delhi,3.7,Value for money car
1785,Honda,Seltos,20.47,Petrol,25.67,Chennai,3.4,Could be better in terms of features
1786,Toyota,X5,18.45,Petrol,25.16,Mumbai,4.7,Value for money car
1787,BMW,X5,74.56,Petrol,12.96,Delhi,4.1,Great performance and smooth drive
1788,Honda,City,21.94,Hybrid,24.48,Delhi,3.4,Excellent features and comfort
1789,Mahindra,X5,64.14,Hybrid,24.77,Pune,4.4,Excellent features and comfort
1790,Tata,Swift,5.14,Petrol,17.5,Delhi,5.0,Mileage is decent but price is high
1791,Hyundai,Swift,18.81,Petrol,15.69,Chennai,4.4,Excellent features and comfort
1792,BMW,City,12.21,Electric,26.07,Delhi,4.7,Not satisfied with service
1793,Toyota,Fortuner,77.18,Electric,10.07,Mumbai,4.7,Could be better in terms of features
1794,Hyundai,City,8.21,Hybrid,24.53,Pune,4.9,Could be better in terms of features
1795,Honda,City,18.96,Petrol,15.94,Ahmedabad,3.5,Great performance and smooth drive
1796,Honda,XUV700,52.52,Hybrid,18.71,Chennai,5.0,Not satisfied with service
1797,Mahindra,XUV700,52.33,Hybrid,28.69,Delhi,4.8,Great performance and smooth drive
1798,Hyundai,City,55.56,Diesel,25.98,Bangalore,3.9,Value for money car
1799,Honda,Fortuner,17.85,Diesel,23.07,Chennai,4.8,Mileage is decent but price is high
1800,Toyota,X5,50.77,Hybrid,10.48,Bangalore,4.7,Not satisfied with service
1801,Mahindra,XUV700,45.43,Petrol,25.31,Chennai,3.6,Great performance and smooth drive
1802,Honda,City,29.65,Petrol,20.72,Pune,3.7,Excellent features and comfort
1803,BMW,i20,44.47,Petrol,18.06,Bangalore,2.8,Amazing experience overall
1804,Toyota,Seltos,27.72,Diesel,18.99,Chennai,3.9,Great performance and smooth drive
1805,Hyundai,Fortuner,46.12,Electric,13.08,Delhi,3.4,Great performance and smooth drive
1806,Maruti,Seltos,38.25,Hybrid,25.33,Mumbai,2.5,Great performance and smooth drive
1807,BMW,City,77.53,Diesel,11.14,Pune,3.3,Could be better in terms of features
1808,BMW,X5,77.16,Petrol,24.56,Pune,4.9,Excellent features and comfort
1809,BMW,Swift,39.96,Electric,18.78,Chennai,4.4,Amazing experience overall
1810,Honda,XUV700,70.42,Diesel,29.97,Ahmedabad,4.0,Not satisfied with service
1811,Maruti,Swift,24.52,Petrol,11.92,Chennai,4.3,Amazing experience overall
1812,Maruti,Seltos,63.91,Electric,28.94,Bangalore,2.6,Not satisfied with service
1813,Hyundai,X5,32.1,Petrol,19.01,Pune,2.7,Not satisfied with service
1814,Mahindra,City,31.61,Electric,22.81,Bangalore,2.6,Amazing experience overall
1815,Tata,Nexon,67.94,Electric,28.77,Chennai,2.5,Mileage is decent but price is high
1816,Tata,X5,43.26,Diesel,20.12,Mumbai,2.5,Value for money car
1817,Toyota,Swift,76.44,Electric,11.24,Pune,4.6,Mileage is decent but price is high
1818,Honda,Nexon,17.03,Diesel,11.18,Ahmedabad,3.4,Not satisfied with service
1819,Mahindra,Nexon,59.42,Petrol,17.33,Bangalore,3.4,Excellent features and comfort
1820,Honda,Nexon,77.26,Electric,25.02,Ahmedabad,2.8,Value for money car
1821,Toyota,Fortuner,70.7,Electric,17.14,Chennai,3.6,Value for money car
1822,BMW,Nexon,21.43,Diesel,25.83,Mumbai,4.1,Excellent features and comfort
1823,Mahindra,City,55.91,Diesel,17.29,Pune,3.1,Could be better in terms of features
1824,BMW,Nexon,5.82,Petrol,28.94,Chennai,2.5,Could be better in terms of features
1825,Toyota,City,54.96,Hybrid,18.23,Delhi,4.7,Not satisfied with service
1826,Honda,Seltos,20.31,Hybrid,12.26,Delhi,3.0,Value for money car
1827,Maruti,X5,55.76,Electric,21.06,Chennai,4.6,Could be better in terms of features
1828,Mahindra,Fortuner,76.41,Hybrid,15.27,Chennai,3.7,Great performance and smooth drive
1829,Maruti,XUV700,43.41,Hybrid,12.84,Ahmedabad,4.5,Great performance and smooth drive
1830,Honda,Swift,6.75,Electric,12.99,Ahmedabad,4.9,Excellent features and comfort
1831,Kia,X5,50.81,Diesel,26.54,Bangalore,4.9,Excellent features and comfort
1832,Maruti,Seltos,37.11,Electric,10.7,Pune,4.7,Excellent features and comfort
1833,Tata,Seltos,6.84,Electric,29.81,Ahmedabad,3.7,Amazing experience overall
1834,BMW,City,56.47,Petrol,29.3,Pune,4.4,Could be better in terms of features
1835,Maruti,Swift,69.25,Petrol,18.98,Pune,2.8,Mileage is decent but price is high
1836,Tata,Fortuner,48.33,Electric,20.39,Bangalore,3.2,Not satisfied with service
1837,BMW,XUV700,61.77,Hybrid,21.84,Chennai,3.0,Great performance and smooth drive
1838,Tata,City,8.26,Petrol,10.86,Chennai,3.9,Value for money car
1839,Mahindra,Nexon,27.8,Petrol,28.59,Delhi,3.4,Could be better in terms of features
1840,Kia,Swift,58.3,Diesel,12.08,Pune,3.3,Great performance and smooth drive
1841,Kia,i20,59.26,Electric,23.17,Chennai,3.8,Great performance and smooth drive
1842,Hyundai,Nexon,34.63,Diesel,20.7,Chennai,4.7,Value for money car
1843,Toyota,Swift,36.91,Electric,17.13,Delhi,2.6,Value for money car
1844,BMW,Fortuner,70.07,Electric,20.87,Delhi,4.3,Value for money car
1845,Maruti,X5,53.27,Electric,12.29,Mumbai,3.7,Mileage is decent but price is high
1846,Mahindra,X5,21.02,Hybrid,14.66,Delhi,4.4,Not satisfied with service
1847,Maruti,i20,49.28,Diesel,22.85,Mumbai,4.8,Great performance and smooth drive
1848,BMW,XUV700,33.17,Hybrid,27.58,Chennai,2.6,Excellent features and comfort
1849,Maruti,City,35.53,Diesel,13.06,Delhi,4.4,Could be better in terms of features
1850,BMW,XUV700,70.44,Petrol,12.96,Delhi,4.2,Could be better in terms of features
1851,Hyundai,Fortuner,61.21,Petrol,28.52,Delhi,3.7,Great performance and smooth drive
1852,Toyota,Seltos,48.78,Diesel,13.37,Chennai,4.6,Excellent features and comfort
1853,Tata,Fortuner,51.48,Petrol,16.45,Chennai,4.0,Value for money car
1854,Tata,Swift,33.15,Electric,28.09,Pune,3.1,Mileage is decent but price is high
1855,Honda,i20,33.58,Hybrid,21.05,Pune,4.8,Could be better in terms of features
1856,BMW,XUV700,46.61,Diesel,10.22,Mumbai,4.3,Value for money car
1857,Mahindra,X5,57.82,Diesel,14.76,Bangalore,4.1,Excellent features and comfort
1858,Tata,Swift,50.36,Diesel,22.56,Chennai,4.3,Not satisfied with service
1859,Toyota,Nexon,6.02,Electric,24.89,Mumbai,3.1,Great performance and smooth drive
1860,BMW,City,75.84,Diesel,27.79,Ahmedabad,2.8,Excellent features and comfort
1861,Honda,Swift,67.52,Diesel,12.73,Delhi,2.9,Great performance and smooth drive
1862,Toyota,XUV700,25.05,Electric,16.23,Mumbai,4.1,Excellent features and comfort
1863,Honda,Seltos,32.85,Diesel,24.31,Mumbai,3.5,Great performance and smooth drive
1864,Maruti,Nexon,49.41,Hybrid,14.05,Pune,4.9,Mileage is decent but price is high
1865,Mahindra,Nexon,10.09,Petrol,22.04,Pune,3.0,Excellent features and comfort
1866,BMW,X5,74.68,Diesel,11.95,Pune,4.0,Great performance and smooth drive
1867,BMW,Nexon,41.09,Diesel,15.23,Delhi,4.4,Great performance and smooth drive
1868,Maruti,i20,18.15,Electric,20.02,Ahmedabad,3.9,Mileage is decent but price is high
1869,Hyundai,Seltos,66.26,Petrol,26.72,Mumbai,3.1,Amazing experience overall
1870,Kia,XUV700,29.36,Petrol,27.73,Chennai,3.1,Mileage is decent but price is high
1871,Maruti,Seltos,34.21,Electric,27.43,Mumbai,4.0,Value for money car
1872,BMW,X5,76.28,Hybrid,12.4,Mumbai,4.5,Value for money car
1873,Maruti,Seltos,18.1,Electric,14.86,Chennai,4.4,Excellent features and comfort
1874,Toyota,Nexon,11.39,Petrol,14.73,Bangalore,3.5,Excellent features and comfort
1875,Honda,X5,60.76,Petrol,18.14,Delhi,4.0,Great performance and smooth drive
1876,Hyundai,Seltos,17.07,Petrol,14.28,Ahmedabad,4.0,Value for money car
1877,Hyundai,Nexon,41.67,Diesel,25.85,Ahmedabad,4.1,Value for money car
1878,Maruti,Swift,40.08,Electric,28.98,Ahmedabad,4.1,Not satisfied with service
1879,Maruti,Fortuner,42.16,Electric,28.19,Pune,3.8,Great performance and smooth drive
1880,Toyota,Nexon,21.56,Electric,14.89,Delhi,4.1,Great performance and smooth drive
1881,Maruti,Seltos,62.6,Electric,18.11,Bangalore,2.8,Value for money car
1882,Kia,X5,35.42,Electric,13.99,Mumbai,2.9,Could be better in terms of features
1883,Toyota,City,64.36,Diesel,16.75,Mumbai,4.8,Not satisfied with service
1884,Kia,City,53.57,Electric,21.75,Chennai,3.7,Value for money car
1885,Tata,i20,43.8,Petrol,28.14,Chennai,3.8,Great performance and smooth drive
1886,Tata,Swift,9.69,Electric,20.73,Pune,4.0,Great performance and smooth drive
1887,Kia,X5,22.35,Electric,29.95,Bangalore,4.3,Great performance and smooth drive
1888,Honda,XUV700,35.58,Electric,15.06,Delhi,4.9,Could be better in terms of features
1889,Toyota,Seltos,21.04,Hybrid,22.33,Pune,2.9,Value for money car
1890,BMW,i20,5.52,Diesel,29.04,Chennai,2.6,Not satisfied with service
1891,Hyundai,i20,20.06,Hybrid,29.41,Delhi,3.7,Excellent features and comfort
1892,Tata,Seltos,42.9,Hybrid,10.01,Mumbai,3.1,Great performance and smooth drive
1893,Maruti,City,58.59,Hybrid,12.9,Mumbai,3.7,Mileage is decent but price is high
1894,Tata,Seltos,50.38,Petrol,17.92,Ahmedabad,3.0,Could be better in terms of features
1895,Toyota,Swift,74.69,Electric,16.29,Pune,3.9,Not satisfied with service
1896,Hyundai,XUV700,38.67,Hybrid,26.05,Ahmedabad,3.3,Excellent features and comfort
1897,Kia,i20,27.23,Petrol,26.9,Chennai,3.7,Amazing experience overall
1898,Kia,X5,77.38,Diesel,29.15,Ahmedabad,3.4,Amazing experience overall
1899,Hyundai,Nexon,37.07,Electric,23.03,Mumbai,5.0,Not satisfied with service
1900,BMW,Fortuner,31.8,Diesel,20.49,Bangalore,2.9,Value for money car
1901,BMW,XUV700,47.61,Petrol,15.46,Bangalore,3.5,Value for money car
1902,Honda,Nexon,60.06,Diesel,17.58,Ahmedabad,4.5,Not satisfied with service
1903,Kia,Swift,56.53,Hybrid,28.06,Ahmedabad,3.5,Mileage is decent but price is high
1904,Toyota,XUV700,13.34,Hybrid,24.02,Mumbai,2.7,Amazing experience overall
1905,Hyundai,Swift,79.48,Petrol,10.52,Mumbai,3.3,Could be better in terms of features
1906,Tata,X5,57.89,Electric,15.31,Chennai,2.6,Could be better in terms of features
1907,Maruti,i20,61.19,Electric,14.1,Mumbai,4.9,Amazing experience overall
1908,Honda,X5,44.44,Diesel,25.89,Chennai,3.6,Amazing experience overall
1909,Hyundai,City,55.68,Hybrid,13.52,Mumbai,3.0,Excellent features and comfort
1910,Hyundai,X5,44.91,Diesel,24.07,Mumbai,3.8,Mileage is decent but price is high
1911,Maruti,Nexon,19.21,Diesel,26.32,Pune,3.9,Mileage is decent but price is high
1912,Honda,i20,65.07,Electric,10.84,Ahmedabad,3.4,Excellent features and comfort
1913,Tata,Fortuner,42.84,Petrol,25.07,Mumbai,2.8,Great performance and smooth drive
1914,BMW,Nexon,45.28,Diesel,21.9,Bangalore,2.8,Could be better in terms of features
1915,Kia,X5,63.6,Petrol,16.93,Pune,4.9,Not satisfied with service
1916,BMW,City,35.19,Petrol,15.78,Chennai,3.0,Excellent features and comfort
1917,Tata,Seltos,11.54,Hybrid,27.16,Mumbai,3.0,Value for money car
1918,Tata,i20,8.25,Petrol,13.75,Bangalore,3.8,Mileage is decent but price is high
1919,Toyota,Nexon,77.78,Electric,14.63,Delhi,4.4,Excellent features and comfort
1920,Kia,i20,73.4,Diesel,29.81,Chennai,4.2,Excellent features and comfort
1921,Tata,i20,56.58,Hybrid,11.61,Delhi,2.8,Great performance and smooth drive
